date,90217,90218,90219,90220,90221,90222,90223,90224,90225,90226,92231,92237,92241,92688,92689,92690,92691,92692,92693,92694,92695,92696,92697,92856,92858,92876,92877,92878,92881,92883,92899,92900,93220,93851,93852,94159,94160,94161,94162,94163
1/1/15 12:00 AM,8.471971271,18.45541001,20.59063471,15.34525808,9.585217942,21.50182051,31.61175923,15.65590899,6.704142502,22.00894123,23.23058624,29.03120385,35.83909338,8.14669985,16.17468866,5.367447295,18.56817504,12.33500504,16.63752304,13.31556522,4.684169145,15.49227392,5.875064407,29.47045464,55.59460592,24.49789288,23.48813316,42.88208425,8.382458767,15.34479269,20.00035606,4.610767336,44.08280255,5.409143047,24.05493723,9.997462979,6.277036698,16.33719115,21.83593574,19.69109302
1/1/15 12:15 AM,7.807136846,15.71381585,27.52369537,11.08789521,9.455280023,17.33224644,33.97653071,12.96882317,6.704142502,17.92175683,19.52971066,26.56894057,30.20454209,11.88814928,16.51028425,2.748242886,25.21018759,14.83770036,22.47198036,14.58403889,15.78015279,20.52031534,8.157781084,28.75120126,58.52177192,25.51157631,28.77201285,42.12148792,2.994797473,20.11533548,35.06018236,18.63539653,44.80329312,7.159109357,29.85560184,6.257423588,10.13625852,20.03452829,25.46581803,22.30276287
1/1/15 12:30 AM,8.80945718,8.979647435,20.28039371,16.52341941,8.003314287,15.78948299,13.74726689,12.22114309,6.704142502,21.58844714,22.09291203,27.28702801,36.57270068,5.403111512,19.76383154,9.73004004,21.90702211,19.49846384,16.99812589,8.439082106,6.880126246,27.02860921,7.684416725,28.64483167,53.44515184,26.94374084,8.906378462,46.76249401,9.892295025,13.62678494,25.15283145,44.26967319,44.47203763,5.409143047,21.01145848,12.29505783,2.175615976,15.89023522,32.79921806,13.39179944
1/1/15 12:45 AM,51.59037238,23.63124332,20.22409357,15.11645886,6.642643766,17.57580558,17.65755646,15.99874452,6.704142502,24.22890457,22.41399509,29.00582747,28.75416294,4.794942132,8.06445901,5.367447295,22.92043192,8.589297473,14.1757929,28.5628217,6.880126246,18.63617942,2.419193254,25.74397831,52.20922289,21.84101169,31.16268801,38.93872022,38.29405874,22.65081247,36.21117274,4.322117865,45.81641101,5.409143047,21.22105917,19.91491317,16.14649417,16.85311042,16.17469112,25.38450642
1/1/15 1:00 AM,58.77043277,20.43773994,20.4656056,14.82021684,11.34440431,21.32414964,33.87850165,5.676247944,6.704142502,26.25006391,22.23606552,32.56236521,34.3429811,4.328558871,16.73396167,5.367447295,12.5539835,21.49433598,21.57902616,18.62929834,6.880126246,26.8662186,0.07076839,34.18738021,55.59122855,29.48666362,6.295528553,40.87370441,6.177157752,2.144725852,30.45313425,5.70073626,44.26097906,5.409143047,25.34106307,7.48734449,28.21537833,35.27449512,16.74245252,28.21543844
1/1/15 1:15 AM,58.28912637,10.3327377,25.33101842,18.4856158,2.028513222,10.71848776,10.43968389,15.65590899,2.122069779,20.83669138,20.23515168,30.68610458,34.29721603,10.14010304,23.7984436,14.34303279,19.66411945,20.84349668,18.80845631,16.34342968,6.880126246,24.06369665,5.772410967,31.62659203,59.04058841,24.3806796,53.65230091,40.51525357,10.20237152,13.07927535,63.92881952,17.65600807,49.75104319,5.409143047,25.70677403,17.33124779,33.54567615,37.1236625,23.80006437,3.032204988
1/1/15 1:30 AM,61.33444934,20.81848003,15.83939203,8.768217083,13.93332637,13.86612428,31.70333243,4.823769472,5.320505767,29.90659862,22.438877,31.47744552,15.39149381,4.794942132,6.158806578,4.876540675,21.13294336,27.41014335,21.43140542,10.154723,6.880126246,28.8814033,0.338144257,30.66121935,59.7400737,25.82703529,34.40739352,40.66842442,6.533677719,21.6109995,36.98673123,11.78215494,49.98140203,5.409143047,24.20925863,7.879188789,11.62508528,37.44912729,24.13280874,2.031760185
1/1/15 1:45 AM,58.90314413,8.291825989,44.04372944,15.25085861,10.24908093,21.32414964,28.5024935,8.70293208,15.53526924,21.53756955,21.24494615,30.09193927,23.45283956,4.794942132,22.26467905,5.367447295,21.5585862,25.58592615,19.94994273,14.92113616,35.82771946,24.25280037,1.939717185,25.72635861,56.09488016,28.61477256,20.72265061,42.80913115,19.2684174,8.498508822,29.52154857,15.19415294,55.55240768,5.409143047,6.764914465,24.84489129,14.87155248,37.68792967,26.96790378,14.36746099
1/1/15 2:00 AM,57.21044101,25.76566654,18.67756471,5.066050632,10.24908093,12.64590331,41.64426107,15.65590899,6.704142502,36.55991862,20.96430442,28.44860405,23.33158971,5.48122368,30.31564737,5.367447295,24.20710691,15.53816405,23.6228426,17.50470532,6.880126246,18.38616281,7.684416725,33.0721447,61.69900943,36.02193118,14.8104242,50.93909565,4.92786902,15.34479269,37.58062845,6.605261501,56.41290067,5.409143047,28.62669534,32.03033593,15.04043167,25.05434902,26.41796476,5.052305937
1/1/15 2:15 AM,59.5592648,16.80398308,20.31461024,23.39308321,2.612821214,21.32414964,43.23073219,17.15293678,5.947998854,36.52477246,27.48258209,30.34302574,23.9099241,4.794942132,11.98357418,5.367447295,17.18225964,17.23466262,21.96480158,14.80243646,6.880126246,26.24445949,5.976338057,30.75425506,60.49731723,35.17365516,30.19047209,43.73009586,22.11318007,12.9836114,45.03988174,5.804416243,57.09949501,5.409143047,21.44746297,25.54243251,32.44639988,24.41664667,26.48371631,15.62300205
1/1/15 2:30 AM,60.21786657,26.77357597,17.68407759,17.73537485,12.95717111,7.404006541,34.94408494,20.61766533,6.704142502,31.51882253,28.44474372,31.14440003,29.1329909,6.561246026,30.71874693,2.340591261,27.62458974,11.19994193,16.72488176,16.48896281,2.830096845,27.90656999,12.59611563,23.25255568,61.66031606,33.79962213,28.71320846,46.86587011,14.13269353,16.35908559,33.45519328,2.89863368,56.65977503,5.409143047,28.93161059,22.54981051,8.66040684,33.97128318,34.31046633,21.98627094
